id,source,language,url,headline,snippet,published_at,topic,sentiment_label,sentiment_score,sentiment_neg_score,sentiment_neu_score,sentiment_pos_score,sentiment_model,headline_sentiment_label,headline_sentiment_score,headline_sentiment_neg_score,headline_sentiment_neu_score,headline_sentiment_pos_score,headline_sentiment_model,emotion_label,emotion_intensity,entities_json,topic_label,topic_master,topic_confidence,scraped_at,emotion_label_clean,snippet_length,has_quality_snippet,has_full_analysis,is_duplicate,hour_of_day,day_of_week,time_period,headline_length,headline_word_count,entities_count,has_punctuation,question_in_headline,headline_starts_uppercase,entity_density,is_negative_security,source_label,source_lean,date,week,hour,time_of_day,sentiment_intensity,headline_intensity,sentiment_divergence
23,ynet,Hebrew,https://www.ynet.co.il/news/article/by1u7qzkgl,"זוכה פוליצר האשים את צה""ל באונס פלסטינים - ועורר סערה: ""עלילת דם""","קשה לקריאה: ניקולס קריסטוף, בעל טור ב""ניו יורק טיימס"", טען בין היתר כי במסגרת התעללות מינית שיטתית באסירים פלסטינים, ישראל עושה שימוש בכלבים למטרות אונס. תגובות הזעזוע לא איחרו לבוא: ""שקרים בלי ראיות"", אמר השגריר בארה""ב לייטר. העיתון גיבה את קריסטוף: ""מהכתבים הטובים בעולם""",2026-05-13 09:50:54,Politics + Security,Neutral,0.9959,0.0035,0.9959,0.0006,dicta-il/dictabert-sentiment,Neutral,0.9998,0.0002,0.9998,0.0,dicta-il/dictabert-sentiment,anger,0.9,"[{""name"": ""Nicholas Kristof"", ""type"": ""person""}, {""name"": ""IDF"", ""type"": ""organization""}, {""name"": ""New York Times"", ""type"": ""organization""}, {""name"": ""United States Ambassador to Israel"", ""type"": ""person""}, {""name"": ""Palestine"", ""type"": ""location""}]",IDF accused of sexual abuse allegations,International Diplomacy,0.85,2026-05-13 15:18:47.945039,Anger,273,True,True,False,9,Wednesday,Morning,65,12,5,False,False,False,0.4166666666666667,False,Ynet,Center-Left,2026-05-13,20,9,Morning,-0.0029000000000000002,-0.0002,-0.0027
24,ynet,Hebrew,https://www.ynet.co.il/news/article/yokra14760736,"""היא אמרה לי שאין סיכוי שתפגע בעצמה והאמנתי לה. הייתי בהכחשה""","פוסט ויראלי אחד שכתב בנו ביום הזיכרון האחרון שיחרר את  יהודה גליק מההסתרה שכבלה אותו מאז התאבדות אשתו הראשונה, יפי. בראיון ראשון מאז החשיפה המשפחתית, גליק מסביר מדוע בחר לשתוק במשך שנים, מתפלא איך מדינת ישראל כולה בפוסט–טראומה, ומוחה על האפליה נגד אלמנות שאיבדו את בני זוגן בנסיבות אזרחיות: ""הן מקבלות פירורים, בזמן שיתום צה""ל בן 50  עוד מקבל סיוע מהמדינה. מגדלים דור של פרזיטים""",2026-05-13 06:43:57,Politics + Security,Neutral,0.5507,0.4481,0.5507,0.0012,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,sadness,0.9,"[{""name"": ""Judah Glick"", ""type"": ""person""}, {""name"": ""Israel"", ""type"": ""location""}, {""name"": ""IDF"", ""type"": ""organization""}]",widow support and bereavement,Social & Civil,0.85,2026-05-13 15:18:47.951448,Sadness,379,True,True,False,6,Wednesday,Morning,61,11,3,False,False,False,0.2727272727272727,False,Ynet,Center-Left,2026-05-13,20,6,Morning,-0.4469,0.0,-0.4469
25,ynet,Hebrew,https://www.ynet.co.il/news/article/e0746boer,"הקלה בעומסי החום, לקראת שרב בכל הארץ | התחזית","הטמפרטורות ירדו היום באופן משמעותי, אך מחר שוב תורגש התחממות ניכרת והכבדה בעומסי החום. בשישי יהיה קר מהרגיל. בשבת הטמפרטורות יהיו נמוכות מהממוצע, בעיקר בצפון הארץ ובמישור החוף, שם ייתכן טפטוף עד גשם קל",2026-05-13 05:54:46,Politics,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,neutral,0.3,"[{""name"": ""Israel"", ""type"": ""location""}]",weather forecast and heat conditions,Other,0.85,2026-05-13 15:18:47.956735,Neutral,201,True,True,False,5,Wednesday,Night,45,9,1,False,False,False,0.1111111111111111,False,Ynet,Center-Left,2026-05-13,20,5,Morning,0.0,0.0,0.0
26,ynet,Hebrew,https://www.ynet.co.il/news/theheadline/article/qrr51v8pn,"מה חשף מצעד ""יום הניצחון"" של פוטין על מצבה האמיתי של רוסיה?","חגיגות ""יום הניצחון"" במוסקבה התנהלו השנה במתכונת מצומצמת - בלי כלים צבאיים כבדים, ועם מעט כוחות - וחשפו את מצבה העגום של רוסיה. שני הצדדים סופגים כמויות אדירות של אבידות, ומופיעים יותר ויותר סימנים לכך שפוטין מתחיל לשקול להסכים לשיחות להפסקת אש. יאיר נבות מסביר איך אוקראינה מצליחה לשחוק את רוסיה למרות קיפאון יחסי בחזית - והאם יש בכלל סיכוי לסיים את המלחמה בעתיד הנראה לעין",2026-05-13 05:00:00,Politics + Security,Neutral,0.9988,0.0012,0.9988,0.0001,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,fear,0.7,"[{""name"": ""Vladimir Putin"", ""type"": ""person""}, {""name"": ""Russia"", ""type"": ""location""}, {""name"": ""Ukraine"", ""type"": ""location""}, {""name"": ""Yair Navot"", ""type"": ""person""}]",Russia military weakness analysis,International Diplomacy,0.75,2026-05-13 15:18:47.961678,Fear,374,True,True,False,5,Wednesday,Night,59,12,4,True,True,False,0.3333333333333333,False,Ynet,Center-Left,2026-05-13,20,5,Morning,-0.0010999999999999998,0.0,-0.0010999999999999998
44,ynet,Hebrew,https://www.ynet.co.il/sport/article/byplgl11yml,רצת האולטרה מרתון שניצחה את כל הגברים במסלול - והדהימה את העולם,"אחרי כמעט יומיים וחצי של ריצה ללא הפסקה, רייצ'ל אנטרקין לא רק שברה את שיא המסלול באחד המרוצים הקשים בעולם - היא גם ניצחה את כל הגברים בתחרות והוכיחה שכשזה מגיע לסיבולת מנטלית, הגבולות המגדריים פשוט נמחקים",2026-05-13 14:34:14,Security,Positive,1.0,0.0,0.0,1.0,dicta-il/dictabert-sentiment,Positive,0.9999,0.0,0.0001,0.9999,dicta-il/dictabert-sentiment,pride,0.85,"[{""name"": ""Rachel Antriken"", ""type"": ""person""}, {""name"": ""Israel"", ""type"": ""location""}]",Ultra-marathon athletic achievement,Social & Civil,0.75,2026-05-13 15:18:48.041449,Pride,204,True,True,False,14,Wednesday,Afternoon,63,12,2,False,False,False,0.1666666666666666,False,Ynet,Center-Left,2026-05-13,20,14,Afternoon,1.0,0.9999,9.999999999998899e-05
45,ynet,Hebrew,https://www.ynet.co.il/sport/worldsoccer/article/r1cyzdzyfx,הסכומים נחשפים: כמה מרוויחים לאו מסי והנציגים הישראלים ב-MLS?,"""הפרעוש"" משתכר 28 מיליון דולר באינטר מיאמי - יותר מפי שניים מסון שמדורג שני. ליאל עבדה בראש רשימת המרוויחים בכחול-לבן",2026-05-13 11:00:07,Politics,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,surprise,0.6,"[{""name"": ""Lionel Messi"", ""type"": ""person""}, {""name"": ""Inter Miami"", ""type"": ""organization""}, {""name"": ""Israel"", ""type"": ""location""}]",Israeli athletes MLS salaries,Other,0.85,2026-05-13 15:18:48.045683,Surprise,117,True,True,False,11,Wednesday,Morning,61,9,3,True,True,False,0.3333333333333333,False,Ynet,Center-Left,2026-05-13,20,11,Morning,0.0,0.0,0.0
46,ynet,Hebrew,https://www.ynet.co.il/sport/worldsoccer/article/r1bq28bkfg,דיווח דרמטי: בגלל פרשת הריגול - דניאל פרץ וסאות'המפטון יודחו מגמר הפלייאוף?,"לפי פרסום ב""טיימס"", הקבוצה של השוער הישראלי - שרחוקה ניצחון אחד מעלייה לפרמייר-ליג, צפויה לעמוד לדין משמעתי ואחת האפשרויות שנבחנות היא הפסד טכני. מאמן מידלסברו דורש ענישה קשה: ""זו התנהגות מבישה""",2026-05-13 06:30:00,Politics,Neutral,0.7831,0.1311,0.7831,0.0858,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,anger,0.8,"[{""name"": ""Daniel Peretz"", ""type"": ""person""}, {""name"": ""Southampton"", ""type"": ""organization""}, {""name"": ""Middlesbrough"", ""type"": ""organization""}, {""name"": ""Premier League"", ""type"": ""organization""}]",Sports scandal and disciplinary action,Other,0.9,2026-05-13 15:18:48.049918,Anger,194,True,True,False,6,Wednesday,Morning,75,12,4,True,True,False,0.3333333333333333,False,Ynet,Center-Left,2026-05-13,20,6,Morning,-0.04529999999999999,0.0,-0.04529999999999999
47,ynet,Hebrew,https://www.ynet.co.il/sport/article/one522466,משחק אחד מהפרמייר ליג: פרץ העפיל לגמר הפלייאוף,"סאות'המפטון גברה 1:2 על מידלסבורו לאחר הארכה, ותשחק בשבת הבאה מול האל סיטי בוומבלי במטרה לעלות לליגה הבכירה באנגליה. 120 דקות לשוער הישראלי",2026-05-12 22:00:07,Politics,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,anticipation,0.7,"[{""name"": ""Southampton"", ""type"": ""organization""}, {""name"": ""Middlesbrough"", ""type"": ""organization""}, {""name"": ""Manchester City"", ""type"": ""organization""}, {""name"": ""Wembley"", ""type"": ""location""}]",Premier League playoff advancement,Other,0.85,2026-05-13 15:18:48.054467,Anticipation,139,True,True,False,22,Tuesday,Night,46,8,4,False,False,False,0.5,False,Ynet,Center-Left,2026-05-12,20,22,Night,0.0,0.0,0.0
48,ynet,Hebrew,https://www.ynet.co.il/sport/article/bk00rc0xkze,עוד הישג ענק לטאקוונדו הישראלי: עדנאן מילאד סגן אלוף אירופה,"לאחר הזהב של אסף יסעור, לוחם הטאקוונדו הפראלימפי הפסיד בגמר וזכה במדליית הכסף, לאחר שבשנה שעברה זכה בארד. אריאל ויגדור סיימה במקום החמישי",2026-05-12 20:31:38,Politics,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Positive,0.9996,0.0,0.0004,0.9996,dicta-il/dictabert-sentiment,pride,0.85,"[{""name"": ""Adnan Milad"", ""type"": ""person""}, {""name"": ""Assaf Yasur"", ""type"": ""person""}, {""name"": ""Ariel Vigdor"", ""type"": ""person""}, {""name"": ""Israel"", ""type"": ""location""}, {""name"": ""Europe"", ""type"": ""location""}]",Taekwondo championship success,Social & Civil,0.9,2026-05-13 15:18:48.059649,Pride,137,True,True,False,20,Tuesday,Evening,59,10,5,False,False,False,0.5,False,Ynet,Center-Left,2026-05-12,20,20,Evening,0.0,0.9996,-0.9996
49,ynet,Hebrew,https://www.ynet.co.il/sport/article/one522447,"בכורה חלומית: קולמן כיכב, רעננה ניצחה את ר""ג","החבורה של גוני יזרעלי שרדה מותחן בזיסמן, הגארד הבריק בבכורה חלומית בדרך לניצחון חמישי העונה, ולמרות ניסיון קאמבק האורחים יצאו עם 87:89",2026-05-12 19:21:20,Politics,Positive,0.9998,0.0,0.0002,0.9998,dicta-il/dictabert-sentiment,Positive,1.0,0.0,0.0,1.0,dicta-il/dictabert-sentiment,joy,0.8,"[{""name"": ""Raanana"", ""type"": ""location""}, {""name"": ""Coleman"", ""type"": ""person""}, {""name"": ""Goni Yizraeili"", ""type"": ""person""}]",Basketball season victory,Social & Civil,0.75,2026-05-13 15:18:48.065370,Joy,134,True,True,False,19,Tuesday,Evening,44,8,3,False,False,False,0.375,False,Ynet,Center-Left,2026-05-12,20,19,Evening,0.9998,1.0,-0.00019999999999997797
50,ynet,Hebrew,https://www.ynet.co.il/sport/worldsoccer/article/ryz11jaejml,"יו""ר ההתאחדות הטורקית: ""סירבתי להיפגש עם זוארץ - ולא אפגש איתו""","איברהים האג'יאוסמאנולו טען כי יו""ר ההתאחדות הישראלית, שינו זוארץ, פנה אליו מספר פעמים, אך הוא סירב בשל המלחמה בעזה: ""אנשים אכזריים שרוצחים בני אדם""",2026-05-12 18:58:33,Politics + Security,Negative,1.0,1.0,0.0,0.0,dicta-il/dictabert-sentiment,Negative,1.0,1.0,0.0,0.0,dicta-il/dictabert-sentiment,anger,0.8,"[{""name"": ""Ibrahim Haciosmanoglu"", ""type"": ""person""}, {""name"": ""Shino Zoaretz"", ""type"": ""person""}, {""name"": ""Turkish Football Federation"", ""type"": ""organization""}, {""name"": ""Israeli Football Association"", ""type"": ""organization""}, {""name"": ""Gaza"", ""type"": ""location""}]",Turkish official refuses Israeli sports meeting,International Diplomacy,0.75,2026-05-13 15:18:48.069739,Anger,147,True,True,False,18,Tuesday,Evening,63,11,5,False,False,False,0.4545454545454545,True,Ynet,Center-Left,2026-05-12,20,18,Evening,-1.0,-1.0,0.0
51,ynet,Hebrew,https://www.ynet.co.il/sport/israelisoccer/article/ryov451yme,"""בלי להתנצל, בלי להסתיר"": ליגת הכדורגל הראשונה בישראל לנוער גאה","בלי הפרדה מגדרית, בלי שיפוטיות ועם הרבה הכלה והתלהבות יצא הפרויקט לדרך ויגיע לרגע השיא בטורניר הגמר שייערך במקביל למונדיאל ובעיצומו של חודש הגאווה. ""פרויקט היסטורי. הליגה הזו משנה את המציאות""",2026-05-12 16:04:27,Politics,Positive,1.0,0.0,0.0,1.0,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,pride,0.85,"[{""name"": ""Israel"", ""type"": ""location""}, {""name"": ""Pride League"", ""type"": ""event""}]",LGBTQ+ youth soccer league launch,Social & Civil,0.92,2026-05-13 15:18:48.073948,Pride,191,True,True,False,16,Tuesday,Afternoon,63,10,2,False,False,False,0.2,False,Ynet,Center-Left,2026-05-12,20,16,Afternoon,1.0,0.0,1.0
52,ynet,Hebrew,https://www.ynet.co.il/sport/israelisoccer/article/skei6naabe,"""לבחון את המוכנות הלאומית"": דוח המבקר - אחרי ""תפקוד לקוי"" בפרעות אמסטרדם","רק חלקים מהדוח אושרו לפרסום - לשם שמירה על ביטחון המדינה - ואנגלמן ציין כי ""יש פערים רבים לתקן"". בביקורת שנערכה אחרי שאוהדי מכבי ת""א הותקפו באמסטרדם מצא המבקר כי הנוהל שנקבע כחצי שנה לפני כן - לא תורגל כנדרש: ""התפקוד מעלה חשש למוכנות לאירועים משמעותיים רבי נפגעים""",2026-05-12 16:02:58,Politics + Security,Negative,0.9791,0.9791,0.0206,0.0003,dicta-il/dictabert-sentiment,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,anger,0.75,"[{""name"": ""State Comptroller"", ""type"": ""organization""}, {""name"": ""Maccabi Tel Aviv"", ""type"": ""organization""}, {""name"": ""Amsterdam"", ""type"": ""location""}, {""name"": ""Israel"", ""type"": ""location""}]",National preparedness audit,Security Operations,0.82,2026-05-13 15:18:48.078196,Anger,264,True,True,False,16,Tuesday,Afternoon,72,12,4,False,False,False,0.3333333333333333,True,Ynet,Center-Left,2026-05-12,20,16,Afternoon,-0.9788,0.0,-0.9788
53,ynet,Hebrew,https://www.ynet.co.il/news/article/yokra14769084,נתן לנו שיעור,"מה שלא הצליחו לעשות מיליוני מפגינים, ועדת חקירה שלא הוקמה ופשיעה גואה, הצליח לעשות רב מנותק קשר מהחברה הישראלית. הגיע הזמן להכיר בכך שאנחנו קהל שבוי של מיעוט שמציית לרבניו ולא לחוק, ולהשיב אותו אל מקומו הטבעי",2026-05-13 00:08:00,Politics,Negative,1.0,1.0,0.0,0.0,dicta-il/dictabert-sentiment,Positive,0.9999,0.0,0.0001,0.9999,dicta-il/dictabert-sentiment,anger,0.8,"[{""name"": ""Israel"", ""type"": ""location""}, {""name"": ""Knesset"", ""type"": ""organization""}]",religious authority and law,Domestic Politics,0.7,2026-05-13 15:18:48.082416,Anger,208,True,True,False,0,Wednesday,Night,13,3,2,False,False,False,0.6666666666666666,False,Ynet,Center-Left,2026-05-13,20,0,Night,-1.0,0.9999,-1.9999
54,ynet,Hebrew,https://www.ynet.co.il/news/article/yokra14768351,לעשות מהלימון לימוניאדה,"אתה שומע ורואה אותם ושואל את עצמך: החבורה הזאת, שאין לה תוכנית אמיתית מלבד נתניהו-הורה-מה-שטראמפ-קבע, זוכרת שיש פה עם מיוסר, שכבר שנתיים וחצי מגשש אחרי ודאות, אחריות, הכרה, הגנה?",2026-05-13 00:02:00,Politics,Negative,0.9997,0.9997,0.0003,0.0,dicta-il/dictabert-sentiment,Neutral,0.9999,0.0001,0.9999,0.0,dicta-il/dictabert-sentiment,anger,0.75,"[{""name"": ""Benjamin Netanyahu"", ""type"": ""person""}, {""name"": ""Donald Trump"", ""type"": ""person""}]",government accountability criticism,Domestic Politics,0.85,2026-05-13 15:18:48.086684,Anger,178,True,True,False,0,Wednesday,Night,23,3,2,False,False,False,0.6666666666666666,False,Ynet,Center-Left,2026-05-13,20,0,Night,-0.9997,-0.0001,-0.9996
55,ynet,Hebrew,https://www.ynet.co.il/news/article/b1pc1bbjfx,טראמפ חיפש מוצא - איראן החזירה אותו לפינה,"מבחינת טראמפ, המשא ומתן מול איראן הגיע לשלב שהוא כבר אינו רק שאלה של הסכם או מלחמה - אלא של אמינות אמריקאית מול טהרן, מול בעלי הברית במפרץ ומול יריבים אחרים",2026-05-12 22:46:03,Security,Neutral,1.0,0.0,1.0,0.0,dicta-il/dictabert-sentiment,Negative,1.0,1.0,0.0,0.0,dicta-il/dictabert-sentiment,anger,0.75,"[{""name"": ""Donald Trump"", ""type"": ""person""}, {""name"": ""Iran"", ""type"": ""location""}, {""name"": ""United States"", ""type"": ""location""}]",US-Iran nuclear negotiations,International Diplomacy,0.85,2026-05-13 15:18:48.090994,Anger,156,True,True,False,22,Tuesday,Night,41,8,3,False,False,False,0.375,False,Ynet,Center-Left,2026-05-12,20,22,Night,0.0,-1.0,1.0
