article_id,entity_name,entity_type,source,language,topic,topic_master,topic_label,sentiment_label,sentiment_score,sentiment_neg_score,sentiment_neu_score,sentiment_pos_score,headline_sentiment_label,headline_sentiment_score,headline_sentiment_neg_score,headline_sentiment_neu_score,headline_sentiment_pos_score,emotion_label_clean,published_at,time_period,day_of_week,is_duplicate,has_quality_snippet,source_label,source_lean,date,sentiment_intensity,headline_intensity,sentiment_divergence
22,New York Times,Organization,ynet,Hebrew,both,Iran-Israel Relations,Iran missile sites operational,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-13 10:58:13,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,0.0,0.0,0.0
23,Nicholas Kristof,Person,ynet,Hebrew,both,International Diplomacy,IDF accused of sexual abuse allegations,Neutral,0.9959,0.0035,0.9959,0.0006,Neutral,0.9998,0.0002,0.9998,0.0,anger,2026-05-13 09:50:54,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.0029000000000000002,-0.0002,-0.0027
23,IDF,Organization,ynet,Hebrew,both,International Diplomacy,IDF accused of sexual abuse allegations,Neutral,0.9959,0.0035,0.9959,0.0006,Neutral,0.9998,0.0002,0.9998,0.0,anger,2026-05-13 09:50:54,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.0029000000000000002,-0.0002,-0.0027
23,New York Times,Organization,ynet,Hebrew,both,International Diplomacy,IDF accused of sexual abuse allegations,Neutral,0.9959,0.0035,0.9959,0.0006,Neutral,0.9998,0.0002,0.9998,0.0,anger,2026-05-13 09:50:54,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.0029000000000000002,-0.0002,-0.0027
23,United States Ambassador to Israel,Person,ynet,Hebrew,both,International Diplomacy,IDF accused of sexual abuse allegations,Neutral,0.9959,0.0035,0.9959,0.0006,Neutral,0.9998,0.0002,0.9998,0.0,anger,2026-05-13 09:50:54,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.0029000000000000002,-0.0002,-0.0027
23,Palestine,Location,ynet,Hebrew,both,International Diplomacy,IDF accused of sexual abuse allegations,Neutral,0.9959,0.0035,0.9959,0.0006,Neutral,0.9998,0.0002,0.9998,0.0,anger,2026-05-13 09:50:54,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.0029000000000000002,-0.0002,-0.0027
24,Judah Glick,Person,ynet,Hebrew,both,Social & Civil,widow support and bereavement,Neutral,0.5507,0.4481,0.5507,0.0012,Neutral,1.0,0.0,1.0,0.0,sadness,2026-05-13 06:43:57,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.4469,0.0,-0.4469
24,Israel,Location,ynet,Hebrew,both,Social & Civil,widow support and bereavement,Neutral,0.5507,0.4481,0.5507,0.0012,Neutral,1.0,0.0,1.0,0.0,sadness,2026-05-13 06:43:57,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.4469,0.0,-0.4469
24,IDF,Organization,ynet,Hebrew,both,Social & Civil,widow support and bereavement,Neutral,0.5507,0.4481,0.5507,0.0012,Neutral,1.0,0.0,1.0,0.0,sadness,2026-05-13 06:43:57,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.4469,0.0,-0.4469
25,Israel,Location,ynet,Hebrew,politics,Other,weather forecast and heat conditions,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,neutral,2026-05-13 05:54:46,Night,Wednesday,False,True,Ynet,Center-Left,2026-05-13,0.0,0.0,0.0
26,Vladimir Putin,Person,ynet,Hebrew,both,International Diplomacy,Russia military weakness analysis,Neutral,0.9988,0.0012,0.9988,0.0001,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-13 05:00:00,Night,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.0010999999999999998,0.0,-0.0010999999999999998
26,Russia,Location,ynet,Hebrew,both,International Diplomacy,Russia military weakness analysis,Neutral,0.9988,0.0012,0.9988,0.0001,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-13 05:00:00,Night,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.0010999999999999998,0.0,-0.0010999999999999998
26,Ukraine,Location,ynet,Hebrew,both,International Diplomacy,Russia military weakness analysis,Neutral,0.9988,0.0012,0.9988,0.0001,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-13 05:00:00,Night,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.0010999999999999998,0.0,-0.0010999999999999998
26,Yair Navot,Person,ynet,Hebrew,both,International Diplomacy,Russia military weakness analysis,Neutral,0.9988,0.0012,0.9988,0.0001,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-13 05:00:00,Night,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.0010999999999999998,0.0,-0.0010999999999999998
44,Rachel Antriken,Person,ynet,Hebrew,security,Social & Civil,Ultra-marathon athletic achievement,Positive,1.0,0.0,0.0,1.0,Positive,0.9999,0.0,0.0001,0.9999,pride,2026-05-13 14:34:14,Afternoon,Wednesday,False,True,Ynet,Center-Left,2026-05-13,1.0,0.9999,9.999999999998899e-05
44,Israel,Location,ynet,Hebrew,security,Social & Civil,Ultra-marathon athletic achievement,Positive,1.0,0.0,0.0,1.0,Positive,0.9999,0.0,0.0001,0.9999,pride,2026-05-13 14:34:14,Afternoon,Wednesday,False,True,Ynet,Center-Left,2026-05-13,1.0,0.9999,9.999999999998899e-05
45,Lionel Messi,Person,ynet,Hebrew,politics,Other,Israeli athletes MLS salaries,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,surprise,2026-05-13 11:00:07,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,0.0,0.0,0.0
45,Inter Miami,Organization,ynet,Hebrew,politics,Other,Israeli athletes MLS salaries,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,surprise,2026-05-13 11:00:07,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,0.0,0.0,0.0
45,Israel,Location,ynet,Hebrew,politics,Other,Israeli athletes MLS salaries,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,surprise,2026-05-13 11:00:07,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,0.0,0.0,0.0
46,Daniel Peretz,Person,ynet,Hebrew,politics,Other,Sports scandal and disciplinary action,Neutral,0.7831,0.1311,0.7831,0.0858,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-13 06:30:00,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.04529999999999999,0.0,-0.04529999999999999
46,Southampton,Organization,ynet,Hebrew,politics,Other,Sports scandal and disciplinary action,Neutral,0.7831,0.1311,0.7831,0.0858,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-13 06:30:00,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.04529999999999999,0.0,-0.04529999999999999
46,Middlesbrough,Organization,ynet,Hebrew,politics,Other,Sports scandal and disciplinary action,Neutral,0.7831,0.1311,0.7831,0.0858,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-13 06:30:00,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.04529999999999999,0.0,-0.04529999999999999
46,Premier League,Organization,ynet,Hebrew,politics,Other,Sports scandal and disciplinary action,Neutral,0.7831,0.1311,0.7831,0.0858,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-13 06:30:00,Morning,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.04529999999999999,0.0,-0.04529999999999999
47,Southampton,Organization,ynet,Hebrew,politics,Other,Premier League playoff advancement,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-12 22:00:07,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.0,0.0,0.0
47,Middlesbrough,Organization,ynet,Hebrew,politics,Other,Premier League playoff advancement,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-12 22:00:07,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.0,0.0,0.0
47,Manchester City,Organization,ynet,Hebrew,politics,Other,Premier League playoff advancement,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-12 22:00:07,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.0,0.0,0.0
47,Wembley,Location,ynet,Hebrew,politics,Other,Premier League playoff advancement,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anticipation,2026-05-12 22:00:07,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.0,0.0,0.0
48,Adnan Milad,Person,ynet,Hebrew,politics,Social & Civil,Taekwondo championship success,Neutral,1.0,0.0,1.0,0.0,Positive,0.9996,0.0,0.0004,0.9996,pride,2026-05-12 20:31:38,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.0,0.9996,-0.9996
48,Assaf Yasur,Person,ynet,Hebrew,politics,Social & Civil,Taekwondo championship success,Neutral,1.0,0.0,1.0,0.0,Positive,0.9996,0.0,0.0004,0.9996,pride,2026-05-12 20:31:38,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.0,0.9996,-0.9996
48,Ariel Vigdor,Person,ynet,Hebrew,politics,Social & Civil,Taekwondo championship success,Neutral,1.0,0.0,1.0,0.0,Positive,0.9996,0.0,0.0004,0.9996,pride,2026-05-12 20:31:38,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.0,0.9996,-0.9996
48,Israel,Location,ynet,Hebrew,politics,Social & Civil,Taekwondo championship success,Neutral,1.0,0.0,1.0,0.0,Positive,0.9996,0.0,0.0004,0.9996,pride,2026-05-12 20:31:38,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.0,0.9996,-0.9996
48,Europe,Location,ynet,Hebrew,politics,Social & Civil,Taekwondo championship success,Neutral,1.0,0.0,1.0,0.0,Positive,0.9996,0.0,0.0004,0.9996,pride,2026-05-12 20:31:38,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.0,0.9996,-0.9996
49,Raanana,Location,ynet,Hebrew,politics,Social & Civil,Basketball season victory,Positive,0.9998,0.0,0.0002,0.9998,Positive,1.0,0.0,0.0,1.0,joy,2026-05-12 19:21:20,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.9998,1.0,-0.00019999999999997797
49,Coleman,Person,ynet,Hebrew,politics,Social & Civil,Basketball season victory,Positive,0.9998,0.0,0.0002,0.9998,Positive,1.0,0.0,0.0,1.0,joy,2026-05-12 19:21:20,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.9998,1.0,-0.00019999999999997797
49,Goni Yizraeili,Person,ynet,Hebrew,politics,Social & Civil,Basketball season victory,Positive,0.9998,0.0,0.0002,0.9998,Positive,1.0,0.0,0.0,1.0,joy,2026-05-12 19:21:20,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.9998,1.0,-0.00019999999999997797
50,Ibrahim Haciosmanoglu,Person,ynet,Hebrew,both,International Diplomacy,Turkish official refuses Israeli sports meeting,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 18:58:33,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-1.0,-1.0,0.0
50,Shino Zoaretz,Person,ynet,Hebrew,both,International Diplomacy,Turkish official refuses Israeli sports meeting,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 18:58:33,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-1.0,-1.0,0.0
50,Turkish Football Federation,Organization,ynet,Hebrew,both,International Diplomacy,Turkish official refuses Israeli sports meeting,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 18:58:33,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-1.0,-1.0,0.0
50,Israeli Football Association,Organization,ynet,Hebrew,both,International Diplomacy,Turkish official refuses Israeli sports meeting,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 18:58:33,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-1.0,-1.0,0.0
50,Gaza,Location,ynet,Hebrew,both,International Diplomacy,Turkish official refuses Israeli sports meeting,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 18:58:33,Evening,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-1.0,-1.0,0.0
51,Israel,Location,ynet,Hebrew,politics,Social & Civil,LGBTQ+ youth soccer league launch,Positive,1.0,0.0,0.0,1.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-12 16:04:27,Afternoon,Tuesday,False,True,Ynet,Center-Left,2026-05-12,1.0,0.0,1.0
51,Pride League,Event,ynet,Hebrew,politics,Social & Civil,LGBTQ+ youth soccer league launch,Positive,1.0,0.0,0.0,1.0,Neutral,1.0,0.0,1.0,0.0,pride,2026-05-12 16:04:27,Afternoon,Tuesday,False,True,Ynet,Center-Left,2026-05-12,1.0,0.0,1.0
52,State Comptroller,Organization,ynet,Hebrew,both,Security Operations,National preparedness audit,Negative,0.9791,0.9791,0.0206,0.0003,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-12 16:02:58,Afternoon,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-0.9788,0.0,-0.9788
52,Maccabi Tel Aviv,Organization,ynet,Hebrew,both,Security Operations,National preparedness audit,Negative,0.9791,0.9791,0.0206,0.0003,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-12 16:02:58,Afternoon,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-0.9788,0.0,-0.9788
52,Amsterdam,Location,ynet,Hebrew,both,Security Operations,National preparedness audit,Negative,0.9791,0.9791,0.0206,0.0003,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-12 16:02:58,Afternoon,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-0.9788,0.0,-0.9788
52,Israel,Location,ynet,Hebrew,both,Security Operations,National preparedness audit,Negative,0.9791,0.9791,0.0206,0.0003,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-12 16:02:58,Afternoon,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-0.9788,0.0,-0.9788
53,Israel,Location,ynet,Hebrew,politics,Domestic Politics,religious authority and law,Negative,1.0,1.0,0.0,0.0,Positive,0.9999,0.0,0.0001,0.9999,anger,2026-05-13 00:08:00,Night,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-1.0,0.9999,-1.9999
53,Knesset,Organization,ynet,Hebrew,politics,Domestic Politics,religious authority and law,Negative,1.0,1.0,0.0,0.0,Positive,0.9999,0.0,0.0001,0.9999,anger,2026-05-13 00:08:00,Night,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-1.0,0.9999,-1.9999
54,Benjamin Netanyahu,Person,ynet,Hebrew,politics,Domestic Politics,government accountability criticism,Negative,0.9997,0.9997,0.0003,0.0,Neutral,0.9999,0.0001,0.9999,0.0,anger,2026-05-13 00:02:00,Night,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.9997,-0.0001,-0.9996
54,Donald Trump,Person,ynet,Hebrew,politics,Domestic Politics,government accountability criticism,Negative,0.9997,0.9997,0.0003,0.0,Neutral,0.9999,0.0001,0.9999,0.0,anger,2026-05-13 00:02:00,Night,Wednesday,False,True,Ynet,Center-Left,2026-05-13,-0.9997,-0.0001,-0.9996
55,Donald Trump,Person,ynet,Hebrew,security,International Diplomacy,US-Iran nuclear negotiations,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 22:46:03,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.0,-1.0,1.0
55,Iran,Location,ynet,Hebrew,security,International Diplomacy,US-Iran nuclear negotiations,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 22:46:03,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.0,-1.0,1.0
55,United States,Location,ynet,Hebrew,security,International Diplomacy,US-Iran nuclear negotiations,Neutral,1.0,0.0,1.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 22:46:03,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,0.0,-1.0,1.0
56,Knesset,Organization,ynet,Hebrew,politics,Knesset & Legislation,legislative reform and electoral transparency,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 22:28:11,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-1.0,-1.0,0.0
56,Israeli Government,Organization,ynet,Hebrew,politics,Knesset & Legislation,legislative reform and electoral transparency,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 22:28:11,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-1.0,-1.0,0.0
57,Gur Katiti,Person,ynet,Hebrew,security,Security Operations,IDF command accountability criticism,Negative,0.9287,0.9287,0.0709,0.0004,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 16:44:44,Afternoon,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-0.9283,-1.0,0.07169999999999999
57,Herzi Halevi,Person,ynet,Hebrew,security,Security Operations,IDF command accountability criticism,Negative,0.9287,0.9287,0.0709,0.0004,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 16:44:44,Afternoon,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-0.9283,-1.0,0.07169999999999999
57,IDF,Organization,ynet,Hebrew,security,Security Operations,IDF command accountability criticism,Negative,0.9287,0.9287,0.0709,0.0004,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 16:44:44,Afternoon,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-0.9283,-1.0,0.07169999999999999
58,Minister of Sport,Person,ynet,Hebrew,politics,Domestic Politics,ministerial neglect of duties,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 00:10:40,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-1.0,-1.0,0.0
58,Minister of Finance,Person,ynet,Hebrew,politics,Domestic Politics,ministerial neglect of duties,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 00:10:40,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-1.0,-1.0,0.0
58,Minister of Education,Person,ynet,Hebrew,politics,Domestic Politics,ministerial neglect of duties,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 00:10:40,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-1.0,-1.0,0.0
58,Gropman,Person,ynet,Hebrew,politics,Domestic Politics,ministerial neglect of duties,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-12 00:10:40,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-1.0,-1.0,0.0
59,Knesset,Organization,ynet,Hebrew,politics,Domestic Politics,Youth violence parental responsibility,Negative,1.0,1.0,0.0,0.0,Neutral,0.8406,0.1594,0.8406,0.0,anger,2026-05-12 00:06:55,Night,Tuesday,False,True,Ynet,Center-Left,2026-05-12,-1.0,-0.1594,-0.8406
60,Idit Silman,Person,ynet,Hebrew,politics,Domestic Politics,Political criticism of government minister,Negative,1.0,1.0,0.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 23:48:01,Night,Monday,False,True,Ynet,Center-Left,2026-05-11,-1.0,0.0,-1.0
60,Likud,Party,ynet,Hebrew,politics,Domestic Politics,Political criticism of government minister,Negative,1.0,1.0,0.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 23:48:01,Night,Monday,False,True,Ynet,Center-Left,2026-05-11,-1.0,0.0,-1.0
61,Benjamin Netanyahu,Person,ynet,Hebrew,politics,Judicial & Legal,Netanyahu pardon negotiations,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-11 23:24:31,Night,Monday,False,True,Ynet,Center-Left,2026-05-11,-1.0,-1.0,0.0
61,Juan Manuel Santos,Person,ynet,Hebrew,politics,Judicial & Legal,Netanyahu pardon negotiations,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-11 23:24:31,Night,Monday,False,True,Ynet,Center-Left,2026-05-11,-1.0,-1.0,0.0
62,Ayel Zamir,Person,ynet,Hebrew,politics,Knesset & Legislation,parliamentary security committee confrontation,Neutral,0.9999,0.0001,0.9999,0.0,Neutral,0.9999,0.0001,0.9999,0.0,anger,2026-05-11 23:16:17,Night,Monday,False,True,Ynet,Center-Left,2026-05-11,-0.0001,-0.0001,0.0
62,Knesset,Organization,ynet,Hebrew,politics,Knesset & Legislation,parliamentary security committee confrontation,Neutral,0.9999,0.0001,0.9999,0.0,Neutral,0.9999,0.0001,0.9999,0.0,anger,2026-05-11 23:16:17,Night,Monday,False,True,Ynet,Center-Left,2026-05-11,-0.0001,-0.0001,0.0
62,Foreign Affairs and Defense Committee,Organization,ynet,Hebrew,politics,Knesset & Legislation,parliamentary security committee confrontation,Neutral,0.9999,0.0001,0.9999,0.0,Neutral,0.9999,0.0001,0.9999,0.0,anger,2026-05-11 23:16:17,Night,Monday,False,True,Ynet,Center-Left,2026-05-11,-0.0001,-0.0001,0.0
63,Office of the Attorney General,Organization,ynet,Hebrew,security,Judicial & Legal,prosecutorial role and legal standards,Positive,0.9324,0.0,0.0675,0.9324,Positive,1.0,0.0,0.0,1.0,neutral,2026-05-11 00:04:00,Night,Monday,False,True,Ynet,Center-Left,2026-05-11,0.9324,1.0,-0.0676
64,Arab society in Israel,Organization,ynet,Hebrew,politics,Domestic Politics,police violence and Arab community,Negative,1.0,1.0,0.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 00:02:00,Night,Monday,False,True,Ynet,Center-Left,2026-05-11,-1.0,0.0,-1.0
64,Israeli Police,Organization,ynet,Hebrew,politics,Domestic Politics,police violence and Arab community,Negative,1.0,1.0,0.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 00:02:00,Night,Monday,False,True,Ynet,Center-Left,2026-05-11,-1.0,0.0,-1.0
64,Israeli government,Organization,ynet,Hebrew,politics,Domestic Politics,police violence and Arab community,Negative,1.0,1.0,0.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-11 00:02:00,Night,Monday,False,True,Ynet,Center-Left,2026-05-11,-1.0,0.0,-1.0
65,Ra'am,Party,ynet,Hebrew,politics,Coalition & Government,coalition inclusion debate,Negative,1.0,1.0,0.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-10 01:00:59,Night,Sunday,False,True,Ynet,Center-Left,2026-05-10,-1.0,0.0,-1.0
65,Israel,Location,ynet,Hebrew,politics,Coalition & Government,coalition inclusion debate,Negative,1.0,1.0,0.0,0.0,Neutral,1.0,0.0,1.0,0.0,fear,2026-05-10 01:00:59,Night,Sunday,False,True,Ynet,Center-Left,2026-05-10,-1.0,0.0,-1.0
66,Zionism,Event,ynet,Hebrew,security,Domestic Politics,narrative and legitimacy battle,Neutral,1.0,0.0,1.0,0.0,Neutral,1.0,0.0,1.0,0.0,anger,2026-05-10 00:58:40,Night,Sunday,False,True,Ynet,Center-Left,2026-05-10,0.0,0.0,0.0
67,Iran,Location,ynet,Hebrew,security,Iran-Israel Relations,Iranian fanaticism warning,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,fear,2026-05-10 00:50:26,Night,Sunday,False,True,Ynet,Center-Left,2026-05-10,-1.0,-1.0,0.0
67,Donald Trump,Person,ynet,Hebrew,security,Iran-Israel Relations,Iranian fanaticism warning,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,fear,2026-05-10 00:50:26,Night,Sunday,False,True,Ynet,Center-Left,2026-05-10,-1.0,-1.0,0.0
68,IDF,Organization,ynet,Hebrew,security,Security Operations,drone attack preparedness failure,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-09 11:58:52,Morning,Saturday,False,True,Ynet,Center-Left,2026-05-09,-1.0,-1.0,0.0
68,Hezbollah,Organization,ynet,Hebrew,security,Security Operations,drone attack preparedness failure,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-09 11:58:52,Morning,Saturday,False,True,Ynet,Center-Left,2026-05-09,-1.0,-1.0,0.0
68,Russia,Location,ynet,Hebrew,security,Security Operations,drone attack preparedness failure,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-09 11:58:52,Morning,Saturday,False,True,Ynet,Center-Left,2026-05-09,-1.0,-1.0,0.0
68,Ukraine,Location,ynet,Hebrew,security,Security Operations,drone attack preparedness failure,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-09 11:58:52,Morning,Saturday,False,True,Ynet,Center-Left,2026-05-09,-1.0,-1.0,0.0
69,Benjamin Netanyahu,Person,ynet,Hebrew,politics,Knesset & Legislation,Draft law obstruction,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-09 11:58:14,Morning,Saturday,False,True,Ynet,Center-Left,2026-05-09,-1.0,-1.0,0.0
69,Likud,Party,ynet,Hebrew,politics,Knesset & Legislation,Draft law obstruction,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-09 11:58:14,Morning,Saturday,False,True,Ynet,Center-Left,2026-05-09,-1.0,-1.0,0.0
69,Knesset,Organization,ynet,Hebrew,politics,Knesset & Legislation,Draft law obstruction,Negative,1.0,1.0,0.0,0.0,Negative,1.0,1.0,0.0,0.0,anger,2026-05-09 11:58:14,Morning,Saturday,False,True,Ynet,Center-Left,2026-05-09,-1.0,-1.0,0.0
